Enc. Variable 0,Enc. Variable 1,noise,SNR
-0.910022,-0.889622,0,0
0.41608235,0.45009083,0,0
0.06144583,-0.9325547,1,-6
0.7937927,-0.20404345,0,0
-0.75082505,0.67558855,0,0
-0.3503331,-0.23031731,1,-6
-0.90491754,0.0069486797,0,0
0.5350119,-0.09645164,0,0
0.7486054,0.32703432,1,24
-0.88868153,-0.8570877,0,0
-1.1994567,-0.42028418,0,0
0.4964857,-0.04474348,0,0
-0.08534797,-0.6534682,1,12
0.79796815,-0.31627235,1,24
-1.0297686,-0.9863119,0,0
-1.0039434,-0.5269633,0,0
-0.92995507,0.6112492,0,0
-0.21366788,0.18318263,1,6
0.78885144,0.4607523,1,18
-0.9521953,1.2369523,1,24
-0.93071026,0.67867255,0,0
-0.7916558,1.263019,1,12
0.16761847,0.043056704,1,24
-0.45226666,0.11738524,0,0
0.3906349,0.42636037,1,18
-0.2469276,0.48926955,0,0
-0.25034285,1.8749988,1,6
1.102072,0.41923505,0,0
0.5899875,0.1353789,0,0
-0.45804372,-0.5514821,0,0
0.38042992,0.2879827,0,0
-0.027461182,0.42066753,1,18
0.8472259,-0.2543012,1,12
-0.8193437,-0.05006987,1,18
0.80672,1.5549234,1,0
0.85179913,-0.90582824,0,0
-0.43884927,-0.20447266,1,12
1.0517153,-0.14490467,0,0
-0.08757843,0.11986552,0,0
-1.0554668,0.3474364,0,0
-0.20950139,-0.06962557,0,0
-1.4443977,0.5986051,0,0
0.26170403,0.52522784,0,0
-1.7267618,-0.77773607,1,24
0.88102067,-0.5265311,0,0
-0.9236236,-0.46896258,0,0
-0.83723855,-0.5296147,0,0
-0.14729492,-0.70781547,1,-6
-0.08893998,0.12157286,1,24
0.74698967,0.4629064,0,0
-0.35380632,-1.8841013,1,-6
-0.14849731,1.7057211,1,-6
-0.068078734,1.5430603,1,-6
-0.18635741,1.2345724,1,-6
0.80214614,0.44186547,0,0
-0.26505524,-0.59189135,1,6
-0.16150655,0.06228926,0,0
-0.6473868,1.8298484,1,0
-1.2002738,-0.53461176,0,0
-1.1919224,-0.28658623,0,0
0.6830139,0.04754773,1,24
-0.75878227,-0.6113446,0,0
-0.19303077,0.3934071,0,0
0.4583223,-0.5694055,1,6
1.1570656,0.4546296,0,0
-1.1881053,0.9094145,0,0
-0.23069774,1.010867,1,6
1.095762,-0.12921502,0,0
-0.1944827,0.71612906,1,6
-0.69175553,0.34271377,1,6
0.21458197,0.34688494,1,0
-0.50485086,-0.6350779,1,18
1.2756482,1.1544065,0,0
0.20528984,0.7122191,1,0
0.8836539,0.26034456,0,0
1.010442,0.6834923,1,24
-1.1352944,0.5226049,0,0
-0.48533452,0.72303414,1,0
0.038712617,1.166787,1,0
-0.4231089,0.04633096,0,0
-0.23416726,0.2371102,1,12
0.4971236,0.32864535,0,0
-0.34199187,0.28798875,0,0
0.9057059,0.2885877,1,18
-0.20001128,-0.14670387,1,18
-1.097449,-0.5469626,0,0
0.6211834,1.4456286,1,0
-0.72518194,0.37568897,1,24
0.4551667,-2.0646386,1,0
-0.36486548,-1.4901986,1,-6
0.5959412,-0.18890819,0,0
0.09596673,0.54244345,1,-6
-0.3885582,0.2857518,1,6
-0.2866324,0.6329563,1,18
-0.78559315,2.2465453,0,0
-0.61971563,-0.5269047,0,0
-0.08555178,0.005875647,0,0
1.1487448,-0.19320971,0,0
-0.80336314,-0.78161305,1,24
-0.9059589,0.0752151,0,0
0.104708806,-1.2353777,1,-6
-0.7741953,-0.36169523,1,24
0.277772,0.08652249,1,18
0.19653851,-1.2781657,1,0
0.51972044,0.17176084,0,0
1.0074712,0.43214375,0,0
-0.26024327,-1.0619872,1,-6
0.2631815,0.38975313,0,0
0.6826764,-0.1046723,1,24
0.84774756,0.2476267,0,0
-0.83423585,-0.14944968,0,0
-0.245373,0.7397773,1,0
-0.06889705,0.46908033,1,12
0.42882055,0.55447376,0,0
0.6418786,0.3460013,1,24
0.51968557,-0.0830507,0,0
0.25282282,0.15732682,0,0
-0.5980724,0.6507268,1,6
-1.1449975,-0.5117774,0,0
-0.15101321,0.27112672,1,24
0.32592833,-0.583914,0,0
1.0064313,0.4495589,1,18
-0.737385,-0.34866482,0,0
-1.2228253,-0.7791022,0,0
0.12360239,-0.113364086,1,18
0.33615607,-0.62287784,0,0
0.41758254,-0.0033473074,0,0
0.3025742,0.2609967,0,0
-0.5828787,0.9724581,1,0
0.79265785,0.06382677,0,0
0.23812345,2.2444184,1,12
-0.20958146,-2.1878397,1,6
0.6347733,0.019562311,0,0
0.5861839,0.08339636,0,0
-0.77525115,-0.63960564,0,0
0.54816633,0.26965928,0,0
-0.25655812,0.13771552,0,0
-0.06074882,-0.025358245,1,18
-0.48413646,-0.6179705,0,0
1.638631,-0.092969805,1,6
0.9203549,0.26803637,0,0
-0.8834338,-0.042408735,0,0
-0.5834196,-0.012536377,1,12
-0.17433389,1.0640479,1,6
0.69417465,-0.29893643,0,0
-0.77537704,0.0890885,0,0
-0.27834168,0.4964178,0,0
-0.46650022,-0.14546838,0,0
-0.6402038,0.25823742,0,0
0.6691504,0.076322034,0,0
-1.1800568,-0.8479723,0,0
0.5300304,-0.25189254,0,0
0.73711526,-0.7558202,0,0
0.006585175,-1.2070124,1,12
-0.4060551,-0.22356752,0,0
-0.9980076,0.6991093,0,0
-0.28181392,1.179076,1,0
-0.0450081,-1.8365338,1,6
0.87410367,0.07885569,0,0
0.18081233,0.14675891,1,24
-0.25749615,-0.05332224,0,0
-0.02601634,-1.4567525,1,6
-0.7544392,-0.61132336,0,0
-0.02559014,-2.0323153,1,12
-0.45295268,0.9907773,1,-6
0.9965882,0.2060571,0,0
0.3099438,0.44957852,0,0
-1.0426751,0.51714385,1,24
-0.06841303,0.28358907,0,0
-0.87322706,-0.4911223,0,0
-0.7102494,-0.39863703,1,18
0.5747048,-0.15551127,1,0
-1.0216615,-0.8482112,1,18
0.4701409,0.4566004,0,0
0.8017691,0.24080624,0,0
0.52597064,2.0827081,1,-6
-1.234956,-0.7770154,1,18
0.95804584,-0.27928966,1,18
-1.1271471,0.040357023,0,0
0.7465782,-0.17976299,0,0
-1.133497,0.82344526,0,0
-0.8538544,-0.32247788,0,0
-0.92567134,1.1940696,0,0
-0.9163034,0.46630046,1,24
-0.90867424,0.4702772,0,0
-1.2342858,0.5797082,0,0
-0.7694169,-0.33145928,0,0
0.2899886,0.34672874,0,0
0.79073405,0.5966693,0,0
0.6972528,-0.25156286,0,0
0.982456,0.5102958,0,0
-0.24811208,0.45403746,1,18
-0.13215087,-0.058036402,1,24
-0.18594867,1.2825623,1,-6
0.86429214,0.38565516,0,0
-1.5949631,-0.21362162,0,0
0.59868646,0.048318926,0,0
-0.0626041,-0.6033136,1,-6
0.17331186,1.2236203,1,-6
-0.15638795,0.068605796,0,0
0.131773,1.1917654,1,0
-0.09434224,-0.08540885,0,0
1.6450442,-0.69876987,1,18
-0.32780924,-1.6449124,1,0
-0.58493084,0.22805175,0,0
0.22317939,-0.14646757,1,6
-0.5947752,-0.55161566,1,12
-0.16219884,0.48173404,0,0
0.76741296,-0.9257442,0,0
0.9529724,0.27635553,0,0
0.7925243,-0.550039,0,0
-1.0704188,-0.75431776,1,24
-0.93586284,-0.25422585,0,0
0.9998697,-0.2451987,1,24
-0.92694485,0.5441269,0,0
0.6745701,0.44448277,1,24
-1.3882393,-0.60657704,0,0
0.7030319,0.33816788,0,0
0.19782358,1.3037162,1,6
-0.48094988,0.9761523,1,6
0.01931727,-0.108344585,0,0
-0.9397401,-0.54556644,0,0
-0.38172513,0.296245,0,0
-0.037069257,0.014351251,1,6
1.028388,0.4954499,0,0
-0.42793277,-0.6836655,1,18
-1.0293853,0.3278554,0,0
0.74429274,-0.52833396,0,0
0.8486989,-0.41351637,0,0
-0.21287343,-0.1369974,0,0
0.4157061,-0.32073936,1,24
-0.45377505,-0.46890193,1,6
-0.13366057,-2.730415,1,-6
-1.1460301,-0.29473275,0,0
-0.91302145,-0.24772935,1,18
0.854011,0.51509035,0,0
0.50553894,1.7762729,1,-6
-0.19122869,0.7126041,0,0
0.5185607,-0.23375657,1,18
0.110690035,0.20936736,1,18
0.4035246,0.19052342,0,0
1.3780986,0.65133137,1,24
-0.027727688,1.7686571,1,6
0.5834861,0.0363304,0,0
-1.3673922,0.77693266,1,24
-0.15990368,-1.9799792,1,-6
1.044371,-0.36312905,0,0
-0.24068989,0.46925578,0,0
1.111927,0.05015535,1,18
0.85824287,0.6785442,0,0
0.039048903,-1.2331018,1,-6
0.9016084,-0.2592557,0,0
-0.4808113,0.8852127,1,0
-0.10443549,-0.5713579,1,-6
-0.93052185,-0.7767925,1,18
1.371911,-1.2373339,1,0
0.647587,-0.19037935,0,0
-0.17729394,-0.03765212,1,18
-0.80137813,0.683317,0,0
-0.31964773,-0.6126774,1,18
0.4671669,0.035182998,0,0
0.7712705,0.19235052,0,0
-0.18320882,1.3481671,1,-6
-1.0389553,0.76145,0,0
0.27258268,-0.14107583,0,0
-0.82339895,0.009901464,0,0
1.4442134,0.86618066,1,12
0.66056955,-0.033535317,0,0
0.73779917,0.32206625,0,0
1.0700611,-0.032357097,1,0
-1.2186571,-0.67703736,0,0
0.050907277,-1.3165414,1,6
0.77423847,0.14356591,0,0
0.98327124,0.4692898,0,0
-1.1036043,-0.43067876,0,0
2.1516507,-0.1434431,1,12
-0.7037221,-0.83580405,0,0
0.0759376,-0.098670684,1,12
-0.48799592,-1.9930322,1,0
1.9898407,-1.2322109,1,18
-0.31708318,-1.7895019,1,6
-1.0591812,-0.5760757,0,0
0.057878494,-0.5224086,1,-6
-0.9488052,0.6761434,0,0
-0.18657751,-0.69307756,1,6
-0.84295106,1.1474351,1,12
-1.0933261,-0.23435876,0,0
-0.92281306,-0.8606801,0,0
0.5760921,-0.32934472,0,0
-0.20443055,0.117194265,0,0
-0.9517855,-0.3387007,0,0
-0.7146604,-0.32485938,0,0
-1.1891298,0.6685861,0,0
2.4607928,0.22374187,1,6
0.46920687,1.4593084,1,-6
-0.24234569,0.19460489,0,0
0.06855789,0.9492185,1,-6
1.1453218,-0.73426473,1,18
0.4512417,-0.06533408,0,0
-0.35914114,-0.52769136,1,6
-0.15645549,0.3156662,1,24
-0.9549857,0.61327857,0,0
-0.7262477,-0.43046117,0,0
1.1441954,-0.0550004,0,0
-0.28160635,-0.06686704,1,12
0.41932207,-1.1882786,1,0
0.9328604,-0.6614773,0,0
-0.15915294,-0.07070808,0,0
-0.56846607,-0.8308917,0,0
-0.8814075,-0.5605125,0,0
-0.39049512,-1.470315,1,0
-0.09734504,-1.1424029,1,12
1.3446637,0.64269435,0,0
-0.5234423,1.2013651,1,0
-1.103283,-0.7728714,0,0
-1.059756,-0.34555888,1,24
0.24259809,0.26321802,1,24
-0.033760756,1.455152,1,0
1.5013196,0.19529906,1,18
1.142746,-0.097603485,0,0
1.0268617,-0.16807683,1,24
-0.5030847,1.0789952,1,6
-0.41625026,-0.20831344,1,6
0.37841073,-0.024627268,0,0
0.83800286,0.1195294,0,0
0.107539006,0.0617947,1,24
-0.23289372,0.16320881,0,0
0.29327658,0.08252904,0,0
0.073457055,-1.3031669,1,-6
-0.538709,0.8072572,1,0
0.8579985,0.19159687,0,0
-0.42423552,-0.40815303,1,12
0.003555145,0.28455248,1,0
0.6572286,0.41043228,0,0
-0.9891948,-1.0251379,0,0
0.48184788,-0.47299314,0,0
-0.8794188,1.4213486,1,24
1.1599216,-0.019421965,0,0
0.33156416,-0.04622446,0,0
1.0846113,0.039021105,1,24
0.5475301,0.5567515,0,0
-1.0693395,-0.40223998,0,0
-1.1869384,0.41926545,0,0
0.5991582,-0.19368187,0,0
-0.12863429,0.035900757,0,0
-1.0263883,-0.67850876,0,0
-0.5820391,-0.089286536,1,18
-1.1244609,-0.5481988,0,0
0.035793696,0.29306364,0,0
-1.0798477,-0.9581944,0,0
1.0042728,-0.56425923,0,0
1.1810122,0.3421803,0,0
-0.23977047,0.37411857,0,0
0.6817635,0.005622804,0,0
-0.16750081,0.26640302,1,18
0.100260474,-0.9111401,1,6
-1.037439,0.25478357,0,0
0.5493382,0.23975696,0,0
-0.5938723,0.13899902,0,0
0.74974895,-0.38911605,0,0
0.50549865,0.51265574,0,0
-0.71507,-0.4192697,0,0
-0.5818658,-0.7054459,1,24
-0.1529487,0.26140612,0,0
0.5479063,0.39638382,0,0
-0.019151695,-0.4119659,1,0
0.53783715,0.15928182,0,0
-1.2615047,-0.12031606,0,0
-0.9383173,0.48140153,1,24
0.14555861,-0.85982126,1,-6
0.66221887,0.5449298,0,0
-0.03449437,0.46533224,1,24
0.782098,-0.4119986,0,0
-0.5434485,-1.0329573,0,0
0.65847933,0.56536734,0,0
-0.81376195,0.4256606,0,0
0.404473,0.62086,0,0
0.7249312,0.33896273,0,0
1.7236515,0.17699502,1,12
-0.27699822,-1.0771133,1,12
0.37061054,0.009763602,0,0
-0.24216306,0.4667692,0,0
2.1262183,0.44094664,1,-6
-0.39151865,0.99752295,1,0
-0.11616957,-0.46760067,1,6
-0.6064475,-0.09698558,0,0
0.8039315,0.4167734,0,0
0.38999474,-0.48343527,1,18
0.26974705,-0.6087181,1,-6
-0.961407,-0.5536165,0,0
0.18311104,0.38283962,1,-6
-1.4663997,0.5038868,1,12
0.053541034,0.845952,1,6
-1.1142193,-0.84688735,0,0
0.7533544,0.5695741,0,0
-0.018785503,-1.7175646,1,6
-0.7673237,1.8752636,1,-6
-1.4284472,0.31560838,0,0
0.20955509,-0.25014958,1,24
-0.6614967,1.1720864,1,12
-1.0104094,-0.04743865,0,0
1.440175,-0.06336399,1,6
-1.0934567,0.009556383,0,0
0.33118162,0.74434793,1,-6
0.6976437,0.061570857,0,0
-0.74647623,-0.29312894,0,0
-1.2352647,0.5183566,0,0
0.38090175,0.31186402,0,0
-0.7104325,-0.28275523,1,24
1.0066969,0.49938393,0,0
-1.0263487,0.3069046,0,0
0.31610376,0.39231956,0,0
0.88467956,-0.8825331,0,0
-0.13179603,-0.0250597,0,0
0.8733699,-0.035758983,0,0
-1.0996382,-0.69121885,0,0
0.28421775,-0.6218138,1,-6
-0.18515293,-0.607994,1,0
0.7695605,0.39071065,0,0
-0.73428166,-0.36846715,0,0
-0.14068593,0.20522748,1,18
0.76634437,-0.64059204,0,0
0.7166165,-1.2595167,1,-6
-1.2340276,-0.90703607,0,0
1.0345719,0.10596752,1,24
-0.36103472,0.89019805,1,-6
0.9587069,-0.070868924,0,0
0.5137834,-0.0954124,0,0
-0.15784791,1.1264702,1,-6
-0.8373138,-0.5644645,0,0
-0.86733544,-0.085359275,0,0
0.60683435,0.03370346,0,0
-0.17137249,0.16614203,0,0
-0.26742607,0.48927885,0,0
-0.5499744,0.29171336,0,0
0.4366867,-0.51234883,0,0
0.94201636,-0.24908265,0,0
0.66899765,0.22648805,0,0
-0.376676,0.1497275,0,0
-0.7529001,0.71147364,0,0
-0.62389886,-0.7466936,1,12
-1.1229913,-0.4419102,0,0
0.91545624,0.039226845,1,-6
0.45904705,-0.6379446,1,24
-0.11578634,0.07046157,0,0
-0.074511096,0.535312,1,12
0.13817462,0.89896476,1,0
-1.3336186,-0.14873448,0,0
1.4885824,0.16106214,0,0
0.2218609,1.55747,1,0
0.6199415,0.1040725,0,0
-0.7265004,-0.53521544,0,0
-0.36170098,-0.5044145,1,0
-0.5907061,0.70608675,1,12
-0.47368026,0.092870265,0,0
0.7006893,-0.1850883,0,0
-0.6580858,-0.16710079,1,24
0.91386634,-0.015006602,1,24
0.99911046,-0.36192605,1,18
0.30875063,0.77078944,0,0
0.38260755,0.41920784,1,24
0.60301,0.50548255,1,-6
-0.28757384,-0.1755748,1,0
0.8532514,0.72454774,0,0
-1.5275257,0.6401512,1,18
0.009745693,-1.5598642,1,6
0.05881434,1.2969353,1,6
0.014094888,1.0334862,1,0
0.9690213,-1.9609283,1,-6
0.46867728,0.7600777,0,0
-1.2854359,0.51358896,0,0
-0.038682505,0.18922368,1,24
-0.14314723,0.046371073,0,0
0.016446803,0.4575889,0,0
-0.93457115,-0.50928104,0,0
0.45197517,0.065057024,1,0
-0.8133179,-0.6463998,0,0
0.40569,-0.45458812,0,0
0.374938,-0.012240551,0,0
1.0070976,-0.1844432,0,0
0.233046,-0.16326457,0,0
1.6764357,-0.8232381,1,12
-1.0627459,0.66671616,0,0
-0.91911525,-0.0628438,0,0
-0.96557707,1.4016793,0,0
0.515275,-0.24626338,0,0
0.8502501,-0.6441615,0,0
-0.021584887,0.9220602,1,-6
0.74946445,-0.098314345,0,0
0.78097093,0.24052882,0,0
0.6322392,0.06234449,1,18
0.36465502,-1.02688,1,0
0.80719364,-0.24305104,0,0
-0.20127584,-1.0339652,1,0
-0.7297194,-0.024675667,0,0
0.5375655,-0.1357367,0,0
-0.28184387,0.08136813,1,24
-0.5545194,-0.54450047,0,0
0.6301626,-0.08600734,1,24
0.85821164,-0.2524162,1,18
1.124542,-1.0064839,1,-6
0.97730047,-0.75447184,0,0
-0.6199158,2.1208296,1,-6
0.7358445,0.6811279,0,0
-0.8439251,-0.5359126,0,0
0.8078181,-0.443878,0,0
-0.0006528152,0.39792952,0,0
0.38482255,0.24320897,0,0
-1.0501752,-0.7406695,0,0
1.2764405,-0.28388166,1,24
-0.15002441,0.102480285,1,6
0.91989243,0.19081542,0,0
-0.4209695,-0.26269108,1,18
0.9359766,0.06440501,0,0
0.342048,0.63281006,0,0
-0.89129966,0.7110971,1,6
-0.58723766,-2.1200964,1,6
-1.1340493,-0.3196664,0,0
-0.34962186,0.7094318,1,0
-0.5171213,-0.165231,1,18
-0.5770673,-0.65208185,1,18
0.47560337,0.7169921,0,0
-0.4921345,-0.1248658,0,0
0.08412412,-1.5211929,1,0
0.8898295,0.10627626,0,0
0.2985446,-0.107489735,0,0
-0.8290317,0.72472364,0,0
-0.2074308,1.0168047,1,-6
0.7283676,1.3372474,1,12
1.0226208,0.05365668,0,0
0.6502422,-0.29139617,0,0
-0.64612716,1.0208226,1,0
-0.54805976,0.6387682,1,18
0.057836123,-0.36268452,1,0
1.1453347,-0.7125117,1,12
-0.14641492,0.4172108,0,0
0.015383467,1.9641904,1,12
1.6818411,1.9535879,1,-6
0.7786681,0.10144515,0,0
-1.1979301,1.2045461,1,12
1.1730114,0.48229042,1,24
-0.31176665,-0.19711637,1,18
-0.67598796,0.22677009,0,0
0.12127419,0.78295815,1,-6
-0.54524034,-0.14500365,1,24
-1.116828,-0.2674195,0,0
0.32958764,-0.81918687,1,6
1.0031799,0.6523916,0,0
0.68707937,0.10755062,0,0
-0.73480237,-0.59182453,0,0
0.46349233,-0.23513186,0,0
0.99069875,-0.052399658,1,18
0.7291798,-0.1655979,1,12
0.39633983,0.42719162,1,24
0.10962254,0.9805345,1,-6
0.93843603,-0.9029271,0,0
1.9355543,0.7312004,1,-6
-0.17772217,-0.29143298,1,6
-0.99033386,0.4211042,0,0
0.50466514,0.06684669,0,0
0.0846841,0.5519356,1,0
-1.1027558,0.5589008,0,0
-0.42894,-0.37216532,1,18
-0.63220686,-0.5259496,1,18
-0.061447244,0.39412183,1,24
0.26986766,-1.2355222,1,0
0.050537013,-0.63208103,1,6
0.48939395,0.80244493,1,-6
1.3083596,0.20401296,1,18
-0.2681874,-1.3661094,1,12
-1.133818,0.25240538,1,24
-0.07589279,-0.11380222,1,12
-1.0120535,-0.53214204,0,0
-0.1095718,0.07752304,0,0
-0.68539727,-0.3396448,0,0
0.15683292,-0.9431962,1,6
-0.19593322,0.12157288,1,24
-1.0705017,-0.5523372,0,0
0.35295674,0.13017991,1,18
0.41513932,-0.37808576,0,0
-0.22016273,-0.22609375,1,0
0.3952429,0.20334938,0,0
-0.83199775,0.5463946,1,18
0.6556719,-0.022985151,0,0
0.7087726,0.34850204,1,24
0.7787378,-0.14559014,0,0
0.32211462,0.014969282,0,0
-0.10242222,0.12605093,0,0
0.44491506,1.6425377,1,6
-0.10507602,0.10053688,1,24
0.32910186,-0.14690714,0,0
-0.05617067,0.39891595,1,24
-0.9040256,-0.5709591,1,18
-0.57335114,0.8550462,1,0
1.8225213,-0.90431416,1,6
0.36576754,0.17119011,0,0
0.9028429,-0.51350576,0,0
-0.618671,0.22871199,0,0
0.3103918,-0.16981015,0,0
0.30027854,-0.15097025,0,0
-0.50166917,-0.41321224,1,24
-0.024394788,0.20345184,0,0
-1.2065672,-0.20697981,0,0
1.0594168,-0.12487154,0,0
-1.1187389,-0.95471025,0,0
0.4280039,0.053638212,0,0
-0.095643006,0.3595928,1,12
-0.7031399,-0.19060266,1,18
0.98618287,0.27991092,0,0
-1.2566228,1.2878426,0,0
0.60753036,0.22938451,0,0
0.5358129,0.25345683,0,0
0.22426236,0.8710365,1,12
0.7353194,0.1413461,0,0
0.13214596,-1.4116255,1,0
-1.2736282,-0.81363726,0,0
-0.061899953,0.6757489,1,6
-1.1246262,0.6449824,0,0
1.1006707,-0.74460953,0,0
-0.44401157,-0.43656704,1,12
1.6944191,-2.9790704,1,-6
-0.2755926,0.3725402,1,6
-0.36846507,0.27295548,0,0
0.532918,0.14590247,1,18
0.94124484,-0.26093346,1,24
0.16924934,-1.4684038,1,6
0.8408021,-0.11224233,1,24
-0.18658634,-0.3872031,1,6
0.3553653,0.27034497,1,12
-0.23899114,0.21347147,0,0
0.71393377,-0.33319274,0,0
-0.42041677,0.2561704,1,24
0.9564576,0.31681648,0,0
-0.622586,-0.40799043,0,0
0.89912575,0.45004624,0,0
-0.17104462,0.093838215,0,0
0.12732181,0.59441084,1,12
0.61610615,0.070436224,0,0
0.99385166,-0.5445874,1,24
-0.7622441,-0.45177954,0,0
0.5105487,0.4347995,1,24
-1.1955081,0.48043227,0,0
-0.67101115,0.6321408,0,0
-0.6849509,1.3579079,1,-6
-0.19231014,0.718481,1,0
-0.4108225,-2.2458904,1,6
0.32349515,0.11984624,0,0
0.8205967,0.18000568,0,0
-0.45646638,-0.79919916,1,12
-0.23065378,0.44340163,0,0
0.18616813,1.9216464,1,-6
-1.0698545,-0.62886083,0,0
-1.0224736,-0.679386,0,0
0.77472353,1.2243204,1,-6
-0.25713366,-0.38391685,1,12
-0.55535674,-0.3921313,0,0
-0.9517244,-0.8551605,0,0
-0.3041266,0.5478691,1,6
0.648154,-0.23056902,0,0
1.4371972,2.1842093,1,-6
-0.5046747,-0.7260244,1,24
-1.078753,-0.6723136,1,12
-0.37524784,0.8788008,1,0
0.9725635,0.21094783,0,0
0.3257654,-0.3150416,0,0
-1.3379551,-0.5118458,0,0
0.6092689,0.19444762,0,0
0.6683355,0.47349566,0,0
-0.26227993,-1.1065948,1,-6
0.30476892,1.7216129,1,18
-1.0172268,-0.81123745,0,0
0.36574566,0.045975618,1,24
-0.69882673,1.3999815,1,6
0.4492778,-0.11556628,0,0
0.7439162,-0.16718957,0,0
-0.7322628,-0.41704804,0,0
-1.1986929,0.31697565,0,0
0.47529483,-0.5647614,1,6
1.0073104,-0.14778894,0,0
0.67731243,0.90744543,1,24
0.5902525,-0.036090117,0,0
0.21461208,1.0249803,1,6
-0.2634611,0.10737792,0,0
0.70688844,0.11965828,1,18
-0.79615664,-0.8701581,0,0
-1.3412197,-0.14090508,0,0
-1.0759923,1.4459082,0,0
-0.14704107,0.34458002,0,0
-1.2438027,0.74614954,0,0
-0.6136314,1.6072757,0,0
-0.28265685,-0.17351633,1,6
0.5274696,0.23104326,1,18
-1.282588,0.80382675,0,0
0.43837532,0.52489305,0,0
0.4932049,-0.30498725,0,0
0.35535455,0.30074406,1,6
1.2193288,0.70982355,1,18
-1.5698233,1.0704393,0,0
0.4660785,-0.9663328,1,6
-1.0953842,-0.5489424,0,0
-0.20888107,0.14453256,0,0
-1.0712248,0.5609532,0,0
1.5019196,0.3944644,0,0
-0.88267046,-0.4059147,0,0
0.21624827,-0.6212041,1,-6
0.1369741,-0.13016146,1,0
0.59163105,-0.99048406,0,0
-0.93783826,-0.14477779,1,12
-0.5413759,-0.25042272,0,0
-0.45288366,-0.70321345,1,12
-1.117905,-0.1420711,1,12
0.14460534,2.3353734,1,12
-0.033428043,1.9138033,1,6
0.66873366,-0.027135506,0,0
0.06420114,0.09531176,0,0
0.34979704,0.07638993,0,0
-1.0723879,-0.48524037,0,0
0.82258296,-0.51564777,0,0
1.0704756,-0.1571239,0,0
-1.3595002,0.60077083,0,0
-0.0075066127,1.7758261,1,-6
0.07334687,-0.26444447,1,-6
1.4680172,1.3035643,1,24
-0.6558409,0.19561242,0,0
-0.1813783,0.15199187,0,0
0.7668669,0.085883915,0,0
-1.0302423,-0.2719422,1,24
-1.1401869,0.5678264,1,18
-0.60608405,1.0022992,1,0
-1.2295899,0.50824696,0,0
-0.8020747,-0.33068997,0,0
0.47912416,-0.32395065,1,24
0.8683549,-0.4770298,0,0
0.9020528,-0.24636552,0,0
0.8061784,-0.068430245,0,0
0.5212252,0.013408596,0,0
0.42192414,0.57824636,0,0
-0.7660739,-0.45223993,1,24
0.20114475,-0.90691495,1,-6
-1.0113273,-0.5602875,0,0
0.9299072,-0.75754154,1,12
0.37169504,0.29734612,0,0
0.44517472,1.179041,1,-6
0.77005064,-0.059416566,0,0
0.5229512,-2.0083797,1,-6
0.7659688,0.07285555,0,0
0.192327,1.7416722,1,12
-0.69798607,0.42202812,1,18
0.6377472,0.07927646,0,0
-1.3294088,-0.38770455,0,0
0.4702253,0.2054244,1,24
-0.09171115,0.28381857,0,0
0.61204356,-0.24815987,0,0
-1.0450203,-0.54436827,0,0
0.34448376,-0.59560865,1,0
-1.0143384,-0.88093555,0,0
-0.8240423,-0.18041542,0,0
0.023029927,-0.8361388,1,-6
0.54106104,-0.28831056,1,24
-1.0617692,-0.8972633,0,0
0.24952719,-0.46684918,1,0
0.3365451,0.9815921,1,6
-0.7056181,-0.3955354,0,0
-1.0020051,-0.75792724,0,0
-0.6063721,0.48857564,1,24
-0.11305468,-0.06518881,1,6
0.89342755,0.2797739,0,0
-1.2654493,-0.36517778,1,24
-0.45449808,0.21556245,0,0
0.9886541,-0.20164976,0,0
-0.2385852,0.16309175,0,0
-0.14513919,0.24493341,0,0
-0.32499343,-1.3677034,1,0
-0.27082086,0.3687679,0,0
0.32432652,-0.000629385,1,24
-0.61377555,1.7681113,1,-6
0.5974752,1.5289022,1,6
0.531224,0.014672559,0,0
-0.09056044,0.5330625,1,6
-1.1504679,-0.9340342,0,0
0.84206355,0.5250001,0,0
0.24094744,0.06399129,1,18
-1.3319864,0.24867746,0,0
0.5515362,-0.3452695,0,0
-0.2849037,-0.2275607,1,6
-0.63538647,0.6221897,1,6
0.6855494,-0.11098942,0,0
1.3883135,-1.3430682,1,12
-0.3917001,-2.1759436,1,0
0.80379117,0.029609352,0,0
-0.5268409,-0.5045241,1,12
-1.2809451,-0.20212115,0,0
-0.23463035,0.1811572,0,0
0.31610838,1.4839607,1,12
0.047024515,1.4788766,1,0
0.78572357,-0.53779745,0,0
-0.44213733,1.7685803,1,6
0.63786584,-0.32109505,0,0
-0.11821573,0.7799137,1,0
-1.5025827,0.8885518,0,0
-0.5913815,-0.2140503,0,0
0.7435025,1.0977893,1,12
0.6704328,-0.6495323,0,0
0.023379738,-1.6033337,1,-6
-0.6339709,0.29465458,0,0
0.7347579,0.5701478,0,0
0.56343126,0.35924095,0,0
-0.69849604,-0.12688692,1,12
-0.79859084,-0.44819388,0,0
-0.52058905,2.03843,1,0
0.029015169,0.9307062,1,12
0.59515727,-0.024891198,0,0
-0.76574105,-0.24235071,0,0
-0.7321777,-0.00038734078,0,0
0.3517797,0.42483932,0,0
-1.0368729,-0.5561545,0,0
-0.033285607,-0.037458465,1,12
-0.20331343,-0.010955498,0,0
-0.5211364,-0.08609544,1,18
-0.023489535,0.74811524,1,0
1.4645313,0.11437544,0,0
-0.94255227,-0.69535017,0,0
